0,-0.368462,-0.0413499,-0.281041,0.178865,0.434693,0.0194164,-0.465428,0.0297002,-0.492302,-0.433158,
0,0.186773,0.430436,0.0269288,0.153919,0.201191,0.262198,-0.452535,-0.171766,0.25641,-0.134661,
0,0.48255,0.253356,-0.427314,0.384707,-0.0635886,-0.0222682,-0.225093,-0.333493,0.397656,-0.439436,
0,0.00452289,-0.180967,-0.00602331,-0.409267,-0.426251,-0.115858,0.413817,-0.0355542,-0.449916,0.270205,
0,-0.374635,0.188455,0.129543,0.225412,0.388572,-0.193678,0.0132737,0.345982,0.341511,-0.0846054,
0,-0.0320826,-0.321672,0.0716548,-0.466946,-0.00151988,0.248293,0.390737,0.34204,-0.287248,-0.369573,
0,-0.225412,-0.0857067,0.20982,-0.260089,-0.18246,0.152059,0.181346,-0.112275,-0.352467,0.345576,
0,0.455409,-0.351848,-0.0912333,0.0648987,-0.0114855,0.461095,-0.300243,0.129269,0.151254,0.303073,
0,-0.0235682,-0.29675,0.401673,-0.357979,-0.089687,0.385648,-0.337801,-0.134661,-0.364891,-0.0446927,
0,-0.0476998,0.431674,-0.284752,0.408922,0.36086,0.00595588,0.317561,-0.037755,0.132739,0.324697,

0,0.202207,0.454415,-0.210684,0.0144347,-0.0859715,0.376566,0.229748,0.215642,0.206535,-0.480908,0.0249874,-0.434806,-0.0110568,0.182049,0.416634,0.390019,-0.360805,0.489362,-0.0539766,0.0146595,-0.0602744,0.30665,-0.288481,-0.346396,0.11635,-0.499121,0.227335,-0.0822763,0.180562,0.33642,0.328708,-0.418262,0.129572,-0.286453,-0.111177,0.447545,-0.230785,-0.215965,0.283865,-0.217844,-0.488684,0.483236,0.319726,-0.101856,-0.32312,-0.342269,-0.242831,-0.398363,0.134717,0.29477,0.25294,0.13343,0.0982166,-0.181222,-0.382563,0.0261233,0.0879889,0.202989,-0.338312,0.360226,0.0568358,-0.183993,0.0285483,0.0881191,-0.0691522,-0.129774,-0.0531341,-0.112169,-0.421737,-0.246078,0.176237,0.228608,0.444753,0.440163,-0.0395658,0.161355,0.10564,-0.349606,-0.156182,0.0228077,-0.485049,0.142979,0.417848,0.470087,0.343975,-0.0442484,-0.477916,0.20695,-0.0633616,0.25171,0.195679,0.253863,-0.495746,-0.420083,0.403301,0.246679,-0.493658,0.0184784,0.0440227,-0.284174,
0,0.126861,0.20932,-0.219711,-0.12809,-0.189831,-0.396203,0.27588,-0.444721,-0.339726,-0.202978,-0.0221957,0.0199885,-0.349688,0.333682,0.077776,-0.168825,0.486883,-0.498343,-0.470645,-0.0103483,0.238959,0.0362668,-0.377493,-0.311724,0.114126,-0.374067,0.454028,0.338102,-0.240986,-0.0756641,0.397914,0.260617,-0.0481488,0.165503,-0.290438,0.0469748,-0.324026,-0.0680917,0.187414,0.336207,0.473346,-0.419647,0.269437,-0.249845,0.269114,0.249252,0.181666,-0.463632,-0.278333,0.152622,-0.128534,-0.266309,-0.334072,-0.340242,0.161994,0.449157,0.121046,-0.482055,0.221872,-0.446306,0.0191749,-0.434644,0.47718,-0.170944,0.243274,-0.328621,0.439725,-0.245043,-0.376151,-0.339917,-0.394815,-0.131438,-0.172772,0.0767759,0.258246,0.199791,0.435242,-0.137916,-0.0449276,-0.25956,-0.0784213,-0.210234,-0.283614,0.0274391,0.363643,0.211564,-0.117178,-0.0402372,0.295353,-0.496771,0.164689,-0.313175,-0.365961,0.446045,0.106001,-0.152508,0.00965823,0.334338,-0.170566,0.131763,
0,-0.45858,0.267065,0.0193032,-0.279484,-0.411007,0.206461,-0.238221,-0.121634,-0.267392,-0.0305015,0.477238,-0.465757,-0.468361,0.0915882,-0.170421,0.0365283,-0.0964189,0.46691,0.367514,-0.35161,0.139523,0.431915,0.315407,0.0728065,0.44525,-0.344586,-0.156387,-0.403462,-0.477595,0.356876,0.174525,0.19846,-0.308016,-0.154128,-0.35929,-0.278344,0.0860158,-0.47366,0.262344,-0.422676,0.425503,-0.069554,0.331256,0.101638,0.0193366,-0.338581,0.0743603,0.0314273,0.167049,0.0487363,0.167965,0.0715826,-0.0586868,0.00227473,-0.468343,0.0220635,-0.46494,-0.392819,0.0518294,0.111111,0.27203,-0.0133188,0.196996,-0.0131505,0.21045,-0.223353,-0.219896,0.0304896,-0.264597,0.0974762,0.420252,0.321177,-0.26973,0.399521,0.151515,0.435936,0.358766,0.452431,-0.37705,0.202471,-0.392261,-0.400134,-0.155424,0.257621,-0.169242,0.0731829,-0.297518,0.474348,-0.00815926,0.304912,-0.34042,-0.350749,-0.119392,-0.0758665,0.151295,-0.439858,0.397657,0.401218,-0.329204,-0.468596,
0,0.0222147,-0.222802,0.086862,0.311895,0.439871,0.0798625,0.380784,-0.310451,0.218919,-0.427131,0.37906,-0.410147,-0.0832036,0.174693,0.313047,0.26936,0.396524,-0.0135293,-0.122515,0.187578,-0.423178,-0.0223592,-0.261981,0.475881,0.181199,-0.1376,0.294278,-0.426489,-0.0161272,-0.000342669,0.432843,-0.353804,-0.419678,-0.0918225,0.46316,-0.30192,-0.303693,0.0756792,0.0856746,-0.131797,0.100133,-0.351213,0.495401,-0.0972601,0.319527,-0.125751,-0.0202214,0.146495,0.299035,-0.142328,-0.165693,-0.355103,0.166856,-0.185301,0.102249,0.42083,0.0165315,-0.235867,0.333648,0.134619,-0.0419541,-0.344127,0.165973,0.294881,-0.211346,-0.179389,0.219155,-0.268105,-0.126641,-0.42615,0.0661826,-0.0774475,-0.206957,-0.142474,0.0894192,-0.0369413,0.444452,-0.449518,0.0959272,0.364172,-0.395421,0.333378,0.158594,-0.481084,-0.305321,0.0230725,0.219795,0.337082,0.159888,0.143027,0.0348762,-0.176571,-0.0576297,-0.223332,-0.382762,0.336375,-0.167072,0.0359563,0.42989,-0.256771,
0,0.0967232,-0.253026,-0.303822,0.335997,0.123243,0.171648,0.371284,-0.384393,0.176065,-0.0454528,-0.467731,0.355082,0.161425,-0.44004,-0.220507,-0.32358,0.397245,0.0941592,0.190932,0.0693399,-0.0654972,-0.296842,-0.227557,-0.2557,-0.0230483,0.461436,-0.28259,0.282475,0.460055,0.0734002,-0.370957,0.00185374,0.00505899,-0.381603,0.168904,-0.113293,0.331097,-0.376556,0.148075,0.348695,-0.394438,-0.139033,0.219204,0.0809693,-0.342846,-0.33089,0.171352,0.38651,-0.158152,0.199639,0.291982,-0.21778,-0.330039,-0.426816,0.250171,-0.3354,0.273202,-0.0660717,0.429321,-0.233713,0.29278,-0.286084,-0.119372,0.428528,0.116563,-0.143666,-0.302099,0.29114,-0.481749,-0.385471,0.154629,-0.117587,-0.168708,0.414368,-0.106549,0.331551,-0.370391,0.44207,-0.14794,0.0718913,0.344201,0.317317,-0.0646247,-0.150843,0.419119,0.24458,0.276418,0.112058,-0.185392,-0.374078,-0.366707,-0.373969,0.250525,-0.0410863,-0.265324,0.183946,0.354236,-0.379823,0.444193,-0.439738,
0,-0.358821,-0.272512,0.0991941,-0.446273,0.312305,-0.468162,0.474467,0.17108,-0.261783,0.089708,-0.272238,-0.052186,0.433005,0.0134989,0.359511,0.109468,0.124005,0.14439,-0.474,-0.292251,0.0603247,-0.379309,-0.362284,0.0426003,0.3866,-0.137407,-0.200789,0.413002,0.470299,0.297872,-0.0512797,0.193926,-0.0317907,-0.0984453,-0.0327912,0.0175955,0.399267,-0.363006,0.189134,-0.0907217,-0.468745,-0.307353,-0.225131,-0.0913735,0.222293,0.132939,-0.499725,-0.153569,-0.00779261,-0.181451,-0.361998,-0.113087,-0.443865,0.265532,0.461921,0.499092,-0.150217,-0.301,0.0428245,-0.298383,0.013759,0.10802,0.29845,-0.353329,0.0237845,0.071627,0.178709,0.344641,-0.167927,0.244075,-0.0972163,0.0554527,0.114501,0.113926,-0.460337,-0.156511,-0.328606,-0.0761547,0.230373,-0.134356,-0.413394,-0.0818343,-0.174738,0.0639836,0.0318602,-0.439759,-0.389868,0.049515,-0.372763,-0.440653,0.417977,0.358511,0.0493023,0.346325,0.164346,0.473193,-0.340653,-0.216667,0.0979563,-0.437114,
0,0.449394,-0.217769,-0.0691756,-0.301369,0.259196,0.172739,0.183365,-0.331517,0.420936,-0.496182,-0.321848,0.168274,0.0174822,-0.0330326,-0.406356,-0.0548791,0.152046,0.38235,-0.296087,-0.483925,-0.390917,0.0611331,-0.254506,-0.46996,0.386352,0.0474012,-0.0129521,0.436609,0.0489065,0.253337,-0.327541,-0.119574,0.467038,-0.19861,0.390453,-0.249644,0.339556,0.208479,0.0263001,-0.408466,0.28213,-0.192141,0.256626,0.145346,-0.345768,-0.0448008,-0.337572,-0.0909424,-0.332715,0.485431,-0.16643,-0.145674,-0.17785,0.141376,-0.462317,-0.421786,-0.00887798,-0.247282,0.158614,-0.498336,-0.39913,0.455516,-0.334594,-0.383558,0.460956,-0.27961,-0.245437,-0.256989,0.0492284,0.351649,0.0576104,0.401996,0.259697,0.49829,-0.12496,0.245522,0.266313,0.141665,-0.397532,0.363361,0.430975,-0.208834,0.4754,0.330669,-0.310378,0.265209,-0.467661,-0.124563,-0.306853,0.0969475,0.0494785,0.276984,0.208398,0.383565,0.494661,-0.000226851,0.248435,0.189707,-0.328773,-0.217172,
0,0.410853,-0.100692,0.402494,0.0483651,-0.236847,-0.264166,-0.164394,-0.0471169,0.167104,0.319205,0.0417963,0.246284,0.258699,-0.0932502,0.20228,0.161177,-0.223607,-0.198537,0.454292,0.402304,0.47424,-0.090042,0.296038,0.102006,-0.390073,-0.426962,-0.116619,-0.109067,0.0591088,0.19903,-0.488857,-0.112617,0.0656901,-0.231414,-0.33838,0.30831,-0.308329,0.148154,-0.427145,-0.121045,-0.00674524,-0.283754,-0.146874,0.392149,-0.0608495,0.482168,0.0766378,-0.356756,-0.000164834,-0.417402,-0.327073,-0.125378,-0.335315,-0.254573,0.291156,-0.249254,0.0498137,0.0152904,-0.148131,-0.0877896,0.415687,0.068632,-0.0994771,0.306355,-0.456593,-0.369901,0.46922,-0.292791,0.330683,-0.193938,0.484922,-0.167131,-0.417605,0.181656,-0.295847,-0.336063,-0.302535,0.371827,-0.409254,-0.252974,0.0170698,0.367991,0.0967026,0.486729,0.322799,0.186431,0.127998,-0.103345,-0.0799487,-0.0222413,0.313622,-0.205207,-0.0256799,-0.0707586,-0.0359672,0.158065,0.0623061,0.167623,0.152465,-0.220308,
0,-0.494818,-0.440803,-0.285341,-0.246339,0.238162,-0.0268097,0.423061,-0.249345,0.18391,-0.0260779,0.00639006,0.335066,0.473102,-0.351296,-0.103512,0.270618,-0.0455216,0.136321,0.242002,-0.227865,-0.319592,0.287707,-0.422745,0.341116,0.444811,0.445963,-0.122821,0.328705,-0.271399,0.361429,0.454651,0.369014,0.250104,-0.0825423,-0.0962927,-0.137943,-0.296074,0.323579,0.465837,-0.0831607,0.224963,-0.0848996,0.10336,0.48743,-0.495798,-0.369822,0.177832,-0.263167,0.180744,-0.354007,0.0987797,-0.426288,-0.297036,0.232599,0.458215,0.240477,-0.284553,0.33916,-0.281376,-0.229299,0.335845,0.122814,-0.0422675,0.225235,-0.0871638,-0.397743,-0.0642275,-0.257522,0.131842,0.0446403,-0.421059,-0.451735,-0.0296699,-0.161548,0.353798,-0.221437,0.203332,0.370376,-0.318019,0.0309306,0.225291,-0.264673,-0.262254,0.3223,0.367889,-0.46134,-0.0122878,-0.144747,-0.334957,-0.189672,-0.349629,0.406707,0.0917144,0.329331,-0.288658,0.0821171,-0.344941,-0.192475,-0.131391,-0.465029,
0,-0.434773,0.270594,-0.197129,0.467253,0.197825,-0.345569,0.0654606,0.188987,-0.0411593,-0.338203,-0.487538,0.305494,0.0634894,0.0756523,0.228453,0.0108255,-0.0252249,0.0851817,0.225622,-0.154811,-0.467043,0.257572,-0.0908572,-0.337467,-0.46533,-0.328271,0.447031,0.320092,-0.167361,0.335034,-0.0586106,-0.440954,0.144286,-0.291115,0.188851,-0.13298,-0.376277,0.313234,0.0405555,0.232887,0.0496823,0.206819,0.220948,0.205298,-0.1178,-0.315643,-0.19586,0.200235,-0.00973996,-0.320762,-0.265989,0.0276892,-0.161066,0.174611,0.0967369,0.320933,-0.448126,-0.361312,0.356061,-0.477749,-0.224416,-0.400825,0.282175,0.297382,-0.482772,0.126824,-0.188012,-0.179381,0.314288,0.237055,-0.370247,-0.183822,-0.395902,0.383811,0.116127,0.378211,-0.123038,0.303795,0.147873,-0.436932,0.0918939,-0.168718,-0.249303,-0.341145,0.214764,-0.428019,-0.314123,-0.262142,-0.307244,-0.155603,-0.182988,0.480141,0.162178,0.428902,0.286237,0.15124,-0.318841,-0.242813,-0.475708,-0.0162769,
